Group ID	Source ID	Pf Chrom	Pf start	Pf stop	Poc ortholog	Poc chrom	Poc start	Poc stop	Pow ortholog	Pow chrom	Pow start	Pow stop													
OG6_532838	PF3D7_0517200	Pf3D7_05_v3	720614	722849	PocGH01_10024400	PocGH01_10_v2	572757	574706	POWCR01_000186800	FLRJ01000645	2052	4001													
OG6_102309	PF3D7_0517400	Pf3D7_05_v3	731350	735605	PocGH01_10024200	PocGH01_10_v2	559840	563377	POWCR01_000144300	FLRJ01000477	7197	10726													
OG6_109569	PF3D7_0517500	Pf3D7_05_v3	735386	738469	PocGH01_10024100	PocGH01_10_v2	556309	558510	POWCR01_000144400	FLRJ01000477	12199	14529													
OG6_103032	PF3D7_0517600	Pf3D7_05_v3	739651	741365	PocGH01_10024000	PocGH01_10_v2	553824	554729	POWCR01_000144500	FLRJ01000477	16169	17074													
OG6_101924	PF3D7_0517700	Pf3D7_05_v3	742798	745633	PocGH01_10023900	PocGH01_10_v2	548700	550850	POWCR01_000036500	FLRJ01000077	201	2351													
OG6_119680	PF3D7_0517800	Pf3D7_05_v3	745798	746634	PocGH01_10023800	PocGH01_10_v2	547484	548233	POWCR01_000036600	FLRJ01000077	2862	3611													
OG6_103091	PF3D7_0518000	Pf3D7_05_v3	750421	752625	PocGH01_10023600	PocGH01_10_v2	540852	542674	POWCR01_000176100	FLRJ01000610	400	2249													
OG6_152008	PF3D7_0518200	Pf3D7_05_v3	757797	759247	PocGH01_10023400	PocGH01_10_v2	534693	535115	POWCR01_000176300	FLRJ01000610	8424	8846													
OG6_101631	PF3D7_0518300	Pf3D7_05_v3	759377	761483	PocGH01_10023300	PocGH01_10_v2	532439	533759	POWCR01_000176400	FLRJ01000610	9891	11158													
OG6_101636	PF3D7_0518400	Pf3D7_05_v3	762103	762792	PocGH01_10023200	PocGH01_10_v2	530646	531374	POWCR01_000176500	FLRJ01000610	12344	13072													
OG6_102378	PF3D7_0518500	Pf3D7_05_v3	762933	767061	PocGH01_10023100	PocGH01_10_v2	527093	529768	POWCR01_000176600	FLRJ01000610	13989	16709													
OG6_102395	PF3D7_0518600	Pf3D7_05_v3	768798	774027	PocGH01_10023000	PocGH01_10_v2	519596	523180	POWCR01_000176700	FLRJ01000610	20878	24468													
OG6_104470	PF3D7_0518700	Pf3D7_05_v3	774052	780916	PocGH01_10022900	PocGH01_10_v2	511948	517430	POWCR01_000176800	FLRJ01000610	26722	32302													
OG6_533749	PF3D7_0518800	Pf3D7_05_v3	783638	784991	PocGH01_10022800	PocGH01_10_v2	506535	508063	POWCR01_000176900	FLRJ01000610	36272	37865													
OG6_179330	PF3D7_0518900	Pf3D7_05_v3	785664	786565	PocGH01_10022700	PocGH01_10_v2	504033	505217	POWCR01_000177000	FLRJ01000610	39327	40523													
OG6_142634	PF3D7_0519000	Pf3D7_05_v3	788099	790045	PocGH01_10022600	PocGH01_10_v2	500735	501628	POWCR01_000177100	FLRJ01000610	43175	44068													
OG6_142574	PF3D7_0519100	Pf3D7_05_v3	790072	791204	PocGH01_10022500	PocGH01_10_v2	498799	499173	POWCR01_000177200	FLRJ01000610	45475	45849													
OG6_100711	PF3D7_0519200	Pf3D7_05_v3	791256	793280	PocGH01_10022400	PocGH01_10_v2	496188	497608	POWCR01_000177300	FLRJ01000610	47095	48547													
OG6_100698	PF3D7_0519400	Pf3D7_05_v3	797479	799233	PocGH01_10022200	PocGH01_10_v2	489862	490422	POWCR01_000177500	FLRJ01000610	54436	55071													
OG6_101771	PF3D7_0519500	Pf3D7_05_v3	801173	810530	PocGH01_10022100	PocGH01_10_v2	480268	487397	POWCR01_000177600	FLRJ01000610	57638	65053													
OG6_100715	PF3D7_0520900	Pf3D7_05_v3	856500	859367	PocGH01_10020800	PocGH01_10_v2	432939	434372	POWCR01_100016100	LT594514	466851	468284													
OG6_532351	PF3D7_0521100	Pf3D7_05_v3	861930	867583	PocGH01_10020600	PocGH01_10_v2	423472	428906	POWCR01_100015900	LT594514	457231	462735													
OG6_160727	PF3D7_0521200	Pf3D7_05_v3	868694	869943	PocGH01_10020500	PocGH01_10_v2	421099	422085	POWCR01_100015800	LT594514	454606	455592													
OG6_155426	PF3D7_0521400	Pf3D7_05_v3	875800	877760	PocGH01_10020300	PocGH01_10_v2	413086	414645	POWCR01_100015600	LT594514	446271	447833													
OG6_533325	PF3D7_0521600	Pf3D7_05_v3	879807	881622	PocGH01_10020100	PocGH01_10_v2	409796	410107	POWCR01_100015400	LT594514	443027	443338													
OG6_105046	PF3D7_0521700	Pf3D7_05_v3	882262	885355	PocGH01_10020000	PocGH01_10_v2	405043	407529	POWCR01_100015300	LT594514	438327	440816													
OG6_101377	PF3D7_0521800	Pf3D7_05_v3	885714	888232	PocGH01_10019900	PocGH01_10_v2	400836	403940	POWCR01_100015200	LT594514	434139	437247													
OG6_533633	PF3D7_0522000	Pf3D7_05_v3	895431	897323	PocGH01_10019700	PocGH01_10_v2	391626	392701	POWCR01_100015000	LT594514	424989	426106													
OG6_532759	PF3D7_0522100	Pf3D7_05_v3	897008	900527	PocGH01_10019600	PocGH01_10_v2	388896	391187	POWCR01_100014900	LT594514	422155	424482													
OG6_146130	PF3D7_0522200	Pf3D7_05_v3	900568	902520	PocGH01_10019500	PocGH01_10_v2	385766	386629	POWCR01_100014800	LT594514	418981	419854													
OG6_102190	PF3D7_0522300	Pf3D7_05_v3	902269	905399	PocGH01_10019400	PocGH01_10_v2	382831	385214	POWCR01_100014700	LT594514	416969	418420													
OG6_102341	PF3D7_0522800	Pf3D7_05_v3	943731	945784	PocGH01_10018900	PocGH01_10_v2	342059	342808	POWCR01_100014200	LT594514	374820	375577													
OG6_102381	PF3D7_0523100	Pf3D7_05_v3	962443	965404	PocGH01_10018600	PocGH01_10_v2	320238	322022	POWCR01_100013800	LT594514	352859	354603													
OG6_532612	PF3D7_0523200	Pf3D7_05_v3	965466	970150	PocGH01_10018500	PocGH01_10_v2	315550	318698	POWCR01_100013700	LT594514	348090	351234													
OG6_149550	PF3D7_0523300	Pf3D7_05_v3	969839	971652	PocGH01_10018400	PocGH01_10_v2	314338	315109	POWCR01_100013600	LT594514	346874	347646													
OG6_115802	PF3D7_0523500	Pf3D7_05_v3	976450	978046	PocGH01_10018200	PocGH01_10_v2	307108	308380	POWCR01_100013400	LT594514	339662	340952													
OG6_171412	PF3D7_0523600	Pf3D7_05_v3	978381	979999	PocGH01_10018100	PocGH01_10_v2	304574	306181	POWCR01_100013300	LT594514	337157	338732													
OG6_532447	PF3D7_0523700	Pf3D7_05_v3	980469	986038	PocGH01_10018000	PocGH01_10_v2	299152	303324	POWCR01_100013200	LT594514	331781	335982													
OG6_100775	PF3D7_0523800	Pf3D7_05_v3	987076	992081	PocGH01_10017900	PocGH01_10_v2	291243	293432	POWCR01_100013100	LT594514	324523	326670													
OG6_101397	PF3D7_0524000	Pf3D7_05_v3	995782	1002522	PocGH01_10017700	PocGH01_10_v2	280471	283842	POWCR01_100012900	LT594514	313218	316589													
OG6_532661	PF3D7_0524100	Pf3D7_05_v3	1002547	1008230	PocGH01_10017600	PocGH01_10_v2	274327	277887	POWCR01_100012800	LT594514	307029	310631													
OG6_533290	PF3D7_0524200	Pf3D7_05_v3	1008263	1010159	PocGH01_10017500	PocGH01_10_v2	272715	273629	POWCR01_100012700	LT594514	305375	306332													
OG6_533461	PF3D7_0524300	Pf3D7_05_v3	1010595	1012862	PocGH01_10017400	PocGH01_10_v2	269427	270665	POWCR01_100012600	LT594514	302185	303426													
OG6_102018	PF3D7_0524400	Pf3D7_05_v3	1013254	1015395	PocGH01_10017300	PocGH01_10_v2	266975	268072	POWCR01_100012500	LT594514	299706	300803													
OG6_532524	PF3D7_0524500	Pf3D7_05_v3	1015608	1017341	PocGH01_10017200	PocGH01_10_v2	264270	264635	POWCR01_100012400	LT594514	296819	297184													
OG6_145313	PF3D7_0524700	Pf3D7_05_v3	1018901	1020362	PocGH01_10017000	PocGH01_10_v2	260547	260969	POWCR01_100012200	LT594514	293127	293549													
OG6_110149	PF3D7_0524800	Pf3D7_05_v3	1020924	1024781	PocGH01_10016900	PocGH01_10_v2	256039	258713	POWCR01_100012100	LT594514	288660	291350													
OG6_102062	PF3D7_0525200	Pf3D7_05_v3	1044284	1051519	PocGH01_10016400	PocGH01_10_v2	228271	233588	POWCR01_100011700	LT594514	260491	264945													
OG6_532427	PF3D7_0525300	Pf3D7_05_v3	1052224	1053970	PocGH01_10016300	PocGH01_10_v2	225422	226954	POWCR01_100011600	LT594514	257235	258731													
OG6_101476	PF3D7_0525400	Pf3D7_05_v3	1057597	1059130	PocGH01_10016200	PocGH01_10_v2	220600	221946	POWCR01_100011500	LT594514	252248	253594													
OG6_104214	PF3D7_0525500	Pf3D7_05_v3	1059480	1065703	PocGH01_10016100	PocGH01_10_v2	215100	219770	POWCR01_100011400	LT594514	246318	251315													
OG6_102998	PF3D7_0525600	Pf3D7_05_v3	1065902	1070111	PocGH01_10016000	PocGH01_10_v2	212811	214046	POWCR01_100011300	LT594514	244001	245247													
OG6_215329	PF3D7_0525700	Pf3D7_05_v3	1068225	1070098	PocGH01_10015900	PocGH01_10_v2	210730	211992	POWCR01_100011200	LT594514	241915	243181													
OG6_532411	PF3D7_0525800	Pf3D7_05_v3	1071094	1072988	PocGH01_10015800	PocGH01_10_v2	208101	209003	POWCR01_100011100	LT594514	239236	240138													
OG6_532791	PF3D7_0526000	Pf3D7_05_v3	1075782	1079027	PocGH01_10015600	PocGH01_10_v2	202107	204167	POWCR01_100010900	LT594514	233186	235246													
OG6_100831	PF3D7_0526200	Pf3D7_05_v3	1081123	1084702	PocGH01_10015400	PocGH01_10_v2	196834	199011	POWCR01_100010700	LT594514	227665	229869													
OG6_102834	PF3D7_0526300	Pf3D7_05_v3	1085623	1087455	PocGH01_10015300	PocGH01_10_v2	193838	194806	POWCR01_100010600	LT594514	224551	225519													
OG6_171452	PF3D7_0526400	Pf3D7_05_v3	1087761	1089508	PocGH01_10015200	PocGH01_10_v2	191065	192297	POWCR01_100010500	LT594514	221775	222926													
OG6_162971	PF3D7_0526500	Pf3D7_05_v3	1090492	1095184	PocGH01_10015100	PocGH01_10_v2	186047	189641	POWCR01_100010400	LT594514	216611	220279													
OG6_115141	PF3D7_0526700	Pf3D7_05_v3	1117087	1119867	PocGH01_10014900	PocGH01_10_v2	180573	182519	POWCR01_100010200	LT594514	210717	212642													
OG6_532369	PF3D7_0526800	Pf3D7_05_v3	1120104	1122685	PocGH01_10014800	PocGH01_10_v2	178533	179306	POWCR01_100010100	LT594514	208594	209367													
OG6_102210	PF3D7_0526900	Pf3D7_05_v3	1122602	1124595	PocGH01_10014700	PocGH01_10_v2	175795	176858	POWCR01_100010000	LT594514	205809	206880													
OG6_101598	PF3D7_0527000	Pf3D7_05_v3	1124729	1129071	PocGH01_10014600	PocGH01_10_v2	172296	175376	POWCR01_100009900	LT594514	202276	205369													
OG6_101934	PF3D7_0527100	Pf3D7_05_v3	1129570	1131702	PocGH01_10014500	PocGH01_10_v2	169191	170272	POWCR01_100009800	LT594514	198716	199903													
OG6_101892	PF3D7_0527200	Pf3D7_05_v3	1132901	1135534	PocGH01_10014400	PocGH01_10_v2	164818	167240	POWCR01_100009700	LT594514	194472	196874													
OG6_124490	PF3D7_0527300	Pf3D7_05_v3	1135566	1138779	PocGH01_10014300	PocGH01_10_v2	160870	163082	POWCR01_100009600	LT594514	190536	192767													
OG6_104991	PF3D7_0527500	Pf3D7_05_v3	1142668	1145603	PocGH01_10014100	PocGH01_10_v2	153633	155475	POWCR01_100009400	LT594514	183294	185123													
OG6_103442	PF3D7_0527900	Pf3D7_05_v3	1153516	1156002	PocGH01_10013700	PocGH01_10_v2	141783	143726	POWCR01_100009000	LT594514	170905	172848													
OG6_102572	PF3D7_0528000	Pf3D7_05_v3	1156067	1156986	PocGH01_10013600	PocGH01_10_v2	140949	141323	POWCR01_100008900	LT594514	170027	170401													
OG6_100684	PF3D7_0528100	Pf3D7_05_v3	1157507	1162257	PocGH01_10013500	PocGH01_10_v2	135682	139674	POWCR01_100008800	LT594514	164651	168635													
OG6_102060	PF3D7_0528200	Pf3D7_05_v3	1162969	1165509	PocGH01_10013400	PocGH01_10_v2	132068	133882	POWCR01_100008700	LT594514	160825	162617													
OG6_533156	PF3D7_0528300	Pf3D7_05_v3	1166047	1169378	PocGH01_10013300	PocGH01_10_v2	128820	130478	POWCR01_100008600	LT594514	157593	159257													
OG6_102492	PF3D7_0528500	Pf3D7_05_v3	1174532	1177311	PocGH01_10013100	PocGH01_10_v2	118438	120858	POWCR01_100008400	LT594514	147069	149449													
OG6_533111	PF3D7_0528600	Pf3D7_05_v3	1176626	1177319	PocGH01_10013000	PocGH01_10_v2	117777	118070	POWCR01_100008300	LT594514	146407	146700													
OG6_102285	PF3D7_0528700	Pf3D7_05_v3	1178062	1179980	PocGH01_10012900	PocGH01_10_v2	116103	116711	POWCR01_100008200	LT594514	144712	145320													
OG6_533194	PF3D7_0528800	Pf3D7_05_v3	1180162	1182686	PocGH01_10012800	PocGH01_10_v2	113011	114567	POWCR01_100008100	LT594514	141502	143058													
OG6_103304	PF3D7_0529000	Pf3D7_05_v3	1186294	1190130	PocGH01_10012600	PocGH01_10_v2	106011	108149	POWCR01_100008000	LT594514	134506	136644													
OG6_129771	PF3D7_0529100	Pf3D7_05_v3	1190980	1192000	PocGH01_10012500	PocGH01_10_v2	103784	104520	POWCR01_100007900	LT594514	132185	132921													
OG6_111666	PF3D7_0529300	Pf3D7_05_v3	1195884	1197645	PocGH01_10012400	PocGH01_10_v2	98971	100018	POWCR01_100007800	LT594514	127111	128142													
OG6_532682	PF3D7_0529400	Pf3D7_05_v3	1198563	1205743	PocGH01_10012300	PocGH01_10_v2	90786	96987	POWCR01_100007700	LT594514	118565	124824													
OG6_101211	PF3D7_0529500	Pf3D7_05_v3	1206043	1207830	PocGH01_10012200	PocGH01_10_v2	87827	89031	POWCR01_100007600	LT594514	115662	116880													
OG6_121753	PF3D7_0529700	Pf3D7_05_v3	1208695	1212893	PocGH01_10012000	PocGH01_10_v2	82966	85839	POWCR01_100007400	LT594514	110612	113542													
OG6_532457	PF3D7_0529800	Pf3D7_05_v3	1213104	1220543	PocGH01_10011900	PocGH01_10_v2	76226	80839	POWCR01_100007300	LT594514	103646	108388													
OG6_132945	PF3D7_0529900	Pf3D7_05_v3	1219683	1223261	PocGH01_10011800	PocGH01_10_v2	72936	74370	POWCR01_100007200	LT594514	99753	101264													
OG6_532827	PF3D7_0530000	Pf3D7_05_v3	1223345	1225947	PocGH01_10011700	PocGH01_10_v2	69054	69314	POWCR01_100007100	LT594514	95933	96193													
OG6_103098	PF3D7_0530100	Pf3D7_05_v3	1225877	1228191	PocGH01_10011600	PocGH01_10_v2	65638	66472	POWCR01_100007000	LT594514	92499	93342													
OG6_532676	PF3D7_0530400	Pf3D7_05_v3	1238120	1243999	PocGH01_10011300	PocGH01_10_v2	50112	54557	POWCR01_100006700	LT594514	77284	81768													
OG6_532532	PF3D7_0530500	Pf3D7_05_v3	1244751	1248359	PocGH01_10011200	PocGH01_10_v2	45255	48918	POWCR01_100006600	LT594514	72376	76008													
OG6_146158	PF3D7_0530800	Pf3D7_05_v3	1255012	1257579	PocGH01_10010800	PocGH01_10_v2	35566	38071	POWCR01_100006300	LT594514	62400	64942													
OG6_116733	PF3D7_0530900	Pf3D7_05_v3	1257680	1266372	PocGH01_10010700	PocGH01_10_v2	27006	34895	POWCR01_100006200	LT594514	53790	61694													
OG6_137145	PF3D7_0531000	Pf3D7_05_v3	1266892	1269589	PocGH01_10010600	PocGH01_10_v2	23205	25199	POWCR01_100006100	LT594514	49994	51988													
OG6_101089	PF3D7_0531200	Pf3D7_05_v3	1279189	1280883	PocGH01_10010400	PocGH01_10_v2	11497	12138	POWCR01_100005900	LT594514	38318	38959													
OG6_532594	PF3D7_0531300	Pf3D7_05_v3	1281104	1282484	PocGH01_10010300	PocGH01_10_v2	8824	10316	POWCR01_100005800	LT594514	35767	37301													
OG6_533746	PF3D7_0531400	Pf3D7_05_v3	1282377	1286689	PocGH01_10010200	PocGH01_10_v2	4935	8219	POWCR01_100005700	LT594514	31987	35235													
OG6_532762	PF3D7_0601900	Pf3D7_06_v3	76204	79596	PocGH01_11054800	PocGH01_11_v2	1909362	1909749	POWCR01_110049000	LT594515	1929587	1929955													
OG6_130927	PF3D7_0602000	Pf3D7_06_v3	81532	88869	PocGH01_11054600	PocGH01_11_v2	1894719	1898822	POWCR01_110048800	LT594515	1914193	1918380													
OG6_110519	PF3D7_0602200	Pf3D7_06_v3	97494	99410	PocGH01_11054400	PocGH01_11_v2	1881334	1882603	POWCR01_110048600	LT594515	1900705	1902038													
OG6_533115	PF3D7_0602300	Pf3D7_06_v3	99781	100725	PocGH01_11054300	PocGH01_11_v2	1879097	1880071	POWCR01_110048500	LT594515	1898406	1899380													
OG6_103657	PF3D7_0602400	Pf3D7_06_v3	101350	104706	PocGH01_11054200	PocGH01_11_v2	1875044	1878258	POWCR01_110048400	LT594515	1894301	1897552													
OG6_102449	PF3D7_0602500	Pf3D7_06_v3	105022	107401	PocGH01_11054100	PocGH01_11_v2	1872641	1873735	POWCR01_110048300	LT594515	1891889	1892986													
OG6_106314	PF3D7_0602800	Pf3D7_06_v3	115789	118379	PocGH01_11053800	PocGH01_11_v2	1859726	1861924	POWCR01_110047900	LT594515	1878505	1880703													
OG6_532638	PF3D7_0602900	Pf3D7_06_v3	118239	120929	PocGH01_11053700	PocGH01_11_v2	1857362	1859185	POWCR01_110047800	LT594515	1875943	1877911													
OG6_532408	PF3D7_0603000	Pf3D7_06_v3	121248	124846	PocGH01_11053600	PocGH01_11_v2	1853398	1855006	POWCR01_110047700	LT594515	1871942	1873555													
OG6_101424	PF3D7_0603200	Pf3D7_06_v3	128292	130385	PocGH01_11053400	PocGH01_11_v2	1847231	1848730	POWCR01_110047500	LT594515	1865317	1866846													
OG6_101797	PF3D7_0603300	Pf3D7_06_v3	130191	132792	PocGH01_11053300	PocGH01_11_v2	1845370	1847010	POWCR01_110047400	LT594515	1863332	1864972													
OG6_532864	PF3D7_0603400	Pf3D7_06_v3	132888	138199	PocGH01_11053200	PocGH01_11_v2	1841022	1844309	POWCR01_110047300	LT594515	1858753	1862256													
OG6_103671	PF3D7_0603500	Pf3D7_06_v3	138667	141013	PocGH01_11053100	PocGH01_11_v2	1836005	1837333	POWCR01_110047200	LT594515	1853600	1854928													
OG6_102538	PF3D7_0603700	Pf3D7_06_v3	150279	152471	PocGH01_11052900	PocGH01_11_v2	1821922	1823337	POWCR01_110047000	LT594515	1839209	1840897													
OG6_122808	PF3D7_0603900	Pf3D7_06_v3	160825	162616	PocGH01_11052700	PocGH01_11_v2	1810496	1811650	POWCR01_110046800	LT594515	1827304	1828458													
OG6_532423	PF3D7_0604000	Pf3D7_06_v3	163582	170363	PocGH01_11052600	PocGH01_11_v2	1803415	1808766	POWCR01_110046700	LT594515	1820146	1825578													
OG6_102880	PF3D7_0604200	Pf3D7_06_v3	180607	181669	PocGH01_11052400	PocGH01_11_v2	1788350	1789133	POWCR01_110046400	LT594515	1804719	1805489													
OG6_146064	PF3D7_0604400	Pf3D7_06_v3	184892	185843	PocGH01_11052200	PocGH01_11_v2	1783960	1784727	POWCR01_110046300	LT594515	1800346	1803923													
OG6_187368	PF3D7_0604600	Pf3D7_06_v3	198862	204355	PocGH01_11052000	PocGH01_11_v2	1765379	1770076	POWCR01_110046100	LT594515	1787291	1792106													
OG6_105403	PF3D7_0604700	Pf3D7_06_v3	204545	206720	PocGH01_11051900	PocGH01_11_v2	1763286	1764843	POWCR01_110046000	LT594515	1784994	1786783													
OG6_533122	PF3D7_0604800	Pf3D7_06_v3	206807	211802	PocGH01_11051800	PocGH01_11_v2	1758377	1762423	POWCR01_110045900	LT594515	1780078	1784175													
OG6_533036	PF3D7_0604900	Pf3D7_06_v3	212174	213397	PocGH01_11051700	PocGH01_11_v2	1756732	1757362	POWCR01_110045800	LT594515	1778419	1779052													
OG6_103287	PF3D7_0605100	Pf3D7_06_v3	215004	220338	PocGH01_11051500	PocGH01_11_v2	1748649	1751018	POWCR01_110045600	LT594515	1770116	1772557													
OG6_139472	PF3D7_0605200	Pf3D7_06_v3	220100	221977	PocGH01_11051400	PocGH01_11_v2	1746106	1747626	POWCR01_110045500	LT594515	1767530	1769049													
OG6_116928	PF3D7_0605400	Pf3D7_06_v3	224446	225095	PocGH01_11051200	PocGH01_11_v2	1742469	1742945	POWCR01_110045300	LT594515	1763832	1764308													
OG6_532784	PF3D7_0605700	Pf3D7_06_v3	236397	237251	PocGH01_11050900	PocGH01_11_v2	1729779	1730591	POWCR01_110045000	LT594515	1751025	1751837													
OG6_101667	PF3D7_0605800	Pf3D7_06_v3	237355	246015	PocGH01_11050800	PocGH01_11_v2	1722832	1728330	POWCR01_110044900	LT594515	1744144	1749594													
OG6_100254	PF3D7_0605900	Pf3D7_06_v3	246321	249977	PocGH01_11050700	PocGH01_11_v2	1716008	1717652	POWCR01_110044800	LT594515	1737417	1739089													
OG6_185459	PF3D7_0606100	Pf3D7_06_v3	257163	260505	PocGH01_11050500	PocGH01_11_v2	1704689	1706981	POWCR01_110044600	LT594515	1726054	1728508													
OG6_160132	PF3D7_0606300	Pf3D7_06_v3	262635	263857	PocGH01_11050300	PocGH01_11_v2	1700538	1700915	POWCR01_110044500	LT594515	1721841	1722218													
OG6_101075	PF3D7_0606500	Pf3D7_06_v3	264901	269898	PocGH01_11050100	PocGH01_11_v2	1694968	1697715	POWCR01_110044400	LT594515	1716325	1719033													
OG6_533458	PF3D7_0606600	Pf3D7_06_v3	270150	279739	PocGH01_11050000	PocGH01_11_v2	1686773	1692397	POWCR01_110044300	LT594515	1707342	1713167													
OG6_101600	PF3D7_0606700	Pf3D7_06_v3	281991	287880	PocGH01_11049900	PocGH01_11_v2	1677232	1681949	POWCR01_110044200	LT594515	1697542	1702313													
OG6_101660	PF3D7_0606900	Pf3D7_06_v3	290146	292628	PocGH01_11049800	PocGH01_11_v2	1675137	1675829	POWCR01_110044100	LT594515	1695379	1696071													
OG6_101241	PF3D7_0607000	Pf3D7_06_v3	291965	297805	PocGH01_11049700	PocGH01_11_v2	1669230	1672109	POWCR01_110044000	LT594515	1688976	1691870													
OG6_104592	PF3D7_0607100	Pf3D7_06_v3	297941	301197	PocGH01_11049600	PocGH01_11_v2	1663626	1667069	POWCR01_110043900	LT594515	1683235	1686637													
OG6_100965	PF3D7_0607400	Pf3D7_06_v3	306360	310500	PocGH01_11049300	PocGH01_11_v2	1654322	1658010	POWCR01_110043500	LT594515	1673520	1677310													
OG6_101249	PF3D7_0607500	Pf3D7_06_v3	310779	313770	PocGH01_11049200	PocGH01_11_v2	1651432	1652757	POWCR01_110043400	LT594515	1670517	1671842													
OG6_156452	PF3D7_0607700	Pf3D7_06_v3	319519	329442	PocGH01_11049000	PocGH01_11_v2	1635289	1642734	POWCR01_110043200	LT594515	1653763	1661574													
OG6_532823	PF3D7_0607800	Pf3D7_06_v3	329254	332013	PocGH01_11048900	PocGH01_11_v2	1632438	1634346	POWCR01_110043100	LT594515	1651086	1652997													
OG6_533084	PF3D7_0607900	Pf3D7_06_v3	332329	335631	PocGH01_11048800	PocGH01_11_v2	1629110	1631719	POWCR01_110043000	LT594515	1647659	1650169													
OG6_103086	PF3D7_0608000	Pf3D7_06_v3	335107	337484	PocGH01_11048700	PocGH01_11_v2	1626228	1628688	POWCR01_110042900	LT594515	1644870	1647411													
OG6_532729	PF3D7_0608200	Pf3D7_06_v3	341804	342871	PocGH01_11048500	PocGH01_11_v2	1620989	1621877	POWCR01_110042700	LT594515	1639929	1640850													
OG6_533584	PF3D7_0608300	Pf3D7_06_v3	342351	347812	PocGH01_11048400	PocGH01_11_v2	1617071	1620370	POWCR01_110042600	LT594515	1635873	1639304													
OG6_102372	PF3D7_0608310	Pf3D7_06_v3	347997	349756	PocGH01_11048300	PocGH01_11_v2	1614739	1616148	POWCR01_110042500	LT594515	1633579	1634946													
OG6_533316	PF3D7_0608400	Pf3D7_06_v3	349769	350541	PocGH01_11048200	PocGH01_11_v2	1613586	1614137	POWCR01_110042400	LT594515	1632230	1632850													
OG6_101969	PF3D7_0608500	Pf3D7_06_v3	350697	353774	PocGH01_11048100	PocGH01_11_v2	1611740	1612624	POWCR01_110042300	LT594515	1630373	1631261													
OG6_101716	PF3D7_0608700	Pf3D7_06_v3	357303	361171	PocGH01_11047900	PocGH01_11_v2	1603589	1605371	POWCR01_110042100	LT594515	1621586	1623369													
OG6_100416	PF3D7_0608800	Pf3D7_06_v3	361326	363964	PocGH01_11047800	PocGH01_11_v2	1599440	1600684	POWCR01_110042000	LT594515	1617329	1618573													
OG6_533540	PF3D7_0609000	Pf3D7_06_v3	369043	388626	PocGH01_11047600	PocGH01_11_v2	1576836	1592956	POWCR01_110041800	LT594515	1594317	1610498													
OG6_100840	PF3D7_0609100	Pf3D7_06_v3	388540	392142	PocGH01_11047500	PocGH01_11_v2	1573921	1576176	POWCR01_110041700	LT594515	1591323	1593640													
OG6_532779	PF3D7_0609300	Pf3D7_06_v3	396165	399337	PocGH01_11047300	PocGH01_11_v2	1566347	1568613	POWCR01_110041500	LT594515	1582513	1584844													
OG6_106810	PF3D7_0609400	Pf3D7_06_v3	399357	402112	PocGH01_11047200	PocGH01_11_v2	1564286	1566016	POWCR01_110041400	LT594515	1580449	1582179													
OG6_533346	PF3D7_0609900	Pf3D7_06_v3	423862	432332	PocGH01_11046800	PocGH01_11_v2	1539601	1544958	POWCR01_110041000	LT594515	1555620	1561067													
OG6_101282	PF3D7_0610000	Pf3D7_06_v3	432378	434270	PocGH01_11046700	PocGH01_11_v2	1537519	1538729	POWCR01_110040900	LT594515	1553515	1554733													
OG6_101940	PF3D7_0610100	Pf3D7_06_v3	434240	436684	PocGH01_11046600	PocGH01_11_v2	1535321	1537144	POWCR01_110040800	LT594515	1551042	1552880													
OG6_104361	PF3D7_0610500	Pf3D7_06_v3	444549	446775	PocGH01_11046300	PocGH01_11_v2	1525870	1526452	POWCR01_110040500	LT594515	1541282	1541865													
OG6_533260	PF3D7_0610700	Pf3D7_06_v3	452476	453446	PocGH01_11046200	PocGH01_11_v2	1521399	1522553	POWCR01_110040400	LT594515	1537060	1538046													
OG6_100329	PF3D7_0610800	Pf3D7_06_v3	453671	456422	PocGH01_11046100	PocGH01_11_v2	1519148	1521175	POWCR01_110040300	LT594515	1534801	1536828													
OG6_101219	PF3D7_0610900	Pf3D7_06_v3	456064	460886	PocGH01_11046000	PocGH01_11_v2	1514501	1518178	POWCR01_110040200	LT594515	1530144	1533830													
OG6_102890	PF3D7_0611000	Pf3D7_06_v3	463021	465127	PocGH01_11045900	PocGH01_11_v2	1510734	1512132	POWCR01_110040100	LT594515	1526129	1527692													
OG6_215333	PF3D7_0611100	Pf3D7_06_v3	466047	466537	PocGH01_11045800	PocGH01_11_v2	1508548	1508814	POWCR01_110040000	LT594515	1524025	1524291													
OG6_156453	PF3D7_0611200	Pf3D7_06_v3	467227	469157	PocGH01_11045700	PocGH01_11_v2	1506190	1507468	POWCR01_110039900	LT594515	1521646	1522931													
OG6_139515	PF3D7_0611300	Pf3D7_06_v3	469685	471521	PocGH01_11045600	PocGH01_11_v2	1503613	1504788	POWCR01_110039800	LT594515	1519055	1520229													
OG6_100964	PF3D7_0611400	Pf3D7_06_v3	471256	474637	PocGH01_11045500	PocGH01_11_v2	1500434	1503016	POWCR01_110039700	LT594515	1515830	1518460													
OG6_148525	PF3D7_0611500	Pf3D7_06_v3	482825	483907	PocGH01_11045400	PocGH01_11_v2	1487558	1488814	POWCR01_110039600	LT594515	1502625	1503881													
